#Cfactor 0.029882076
Recipient Pop1 Pop2 Pop3 Pop4 Pop6 Pop7 Pop8 Pop9 Pop11 Pop12 Pop13 Pop5
Pop13_68 909.510521 2865.08043 3637.35341 2330.98805 2786.38389 978.738082 3574.11465 3580.50047 3496.66021 2612.74789 1720.66588 1075.31996
Pop13_69 906.878577 2853.77175 3618.7062 2306.11736 2765.91125 978.223969 3595.49953 3600.6719 3507.79804 2616.85334 1715.15119 1079.36916
Pop13_70 913.497996 2857.76315 3622.16046 2326.48924 2785.82022 983.348317 3616.21649 3617.20807 3513.54649 2626.03893 1734.31604 1077.39195
Pop13_71 906.361013 2860.58327 3627.60038 2324.79455 2791.34187 989.44907 3573.76462 3568.81048 3489.57234 2607.94716 1713.2721 1089.55645
Pop13_72 906.281028 2860.65907 3628.93822 2328.37416 2789.11382 992.09175 3599.34354 3602.16745 3517.89356 2636.37507 1716.92221 1088.98647
Pop13_73 915.069447 2875.37615 3638.88663 2330.19114 2793.75139 980.784738 3604.71349 3607.10583 3498.25158 2620.53171 1737.41238 1073.52205
Pop13_74 903.201185 2843.06699 3614.14651 2317.0502 2776.05706 979.186532 3614.08943 3611.47835 3508.34771 2622.56 1715.44446 1064.12095
Pop13_75 918.89513 2858.99434 3620.84679 2322.43394 2789.83117 981.354159 3594.69891 3592.17393 3517.87397 2638.99917 1718.84304 1082.99131
Pop13_76 903.909332 2862.62738 3621.6662 2312.54267 2783.83382 975.854822 3606.45286 3603.62134 3499.12245 2614.29192 1749.07444 1085.62924
Pop13_77 907.667558 2856.62754 3626.19752 2310.16791 2785.8202 978.48518 3605.06407 3595.3316 3488.25617 2608.58115 1691.26826 1081.57901
Pop13_78 905.856661 2861.08417 3633.97757 2314.50596 2786.86749 979.934149 3585.168 3587.42004 3488.13656 2603.04169 1724.65093 1086.37151
Pop13_79 914.649587 2852.26627 3627.45865 2319.54114 2789.23218 983.732748 3618.28399 3620.35727 3524.93745 2648.13478 1727.45967 1088.98464
Pop13_80 910.446875 2859.88448 3626.23958 2329.39763 2797.08816 982.824143 3604.35221 3608.01841 3516.29366 2630.06384 1687.73942 1090.87813
Pop13_81 910.694096 2868.52587 3621.4846 2323.717 2796.61528 979.260519 3607.7739 3604.98736 3529.87228 2634.91048 1725.00089 1085.58333
Pop13_82 912.980182 2858.2429 3635.27558 2319.95535 2791.0325 984.37725 3623.30959 3627.84292 3525.72004 2637.1854 1709.42738 1071.8209
Pop13_83 910.502522 2864.74236 3631.58177 2322.01034 2772.43688 983.814685 3590.72548 3589.45829 3493.93281 2615.15158 1698.10663 1081.17582
Pop13_84 910.823443 2848.45543 3624.5086 2310.88935 2788.73105 974.183369 3609.77649 3608.73589 3512.9979 2632.39255 1723.43313 1077.14264
Pop13_85 915.072586 2871.06805 3640.39215 2326.1136 2805.02432 984.119565 3606.99806 3611.57456 3505.9161 2620.78306 1720.6128 1080.09522
Pop13_86 911.655375 2871.83281 3636.10073 2329.73999 2798.13967 984.435788 3595.95322 3600.12674 3500.79428 2619.85365 1709.721 1086.42905
Pop13_87 907.140309 2851.47861 3623.28862 2317.60112 2796.11557 985.348658 3612.68993 3611.27168 3509.34795 2628.57276 1724.71682 1094.18309
Pop13_88 911.26328 2869.11027 3639.65379 2317.85963 2796.47506 985.503597 3600.04328 3609.05206 3505.58689 2623.58389 1726.84135 1100.5118
Pop13_89 909.680269 2864.59247 3638.37444 2326.045 2797.61357 988.774144 3625.5271 3622.88854 3515.25711 2632.25267 1716.48543 1075.53945
Pop13_90 902.701969 2852.45311 3612.4208 2311.85817 2783.95332 976.185992 3580.84626 3577.09785 3489.24301 2611.96207 1719.73633 1080.29136
Pop13_91 910.377299 2885.41676 3646.60473 2328.14811 2816.29512 995.783654 3615.14802 3620.61567 3521.21359 2636.89359 1704.91647 1075.7774
Pop13_92 911.78555 2858.76906 3626.25895 2326.27779 2780.81506 981.25882 3607.89355 3611.88776 3517.36532 2638.78728 1687.6635 1069.81592
Pop13_93 919.977032 2864.50864 3645.39177 2321.88362 2779.71315 984.608736 3616.10032 3609.87649 3512.19215 2633.31623 1699.83801 1095.24879
Pop13_94 909.910748 2843.52258 3613.21183 2312.55839 2786.81704 981.894364 3602.13693 3605.6525 3509.93729 2626.86188 1706.39793 1083.36384
Pop13_95 914.410164 2857.77967 3618.3771 2317.82977 2791.59565 974.760543 3612.95395 3611.74496 3511.59644 2627.53686 1705.838 1089.83429
Pop13_96 907.342705 2862.88707 3618.59104 2324.96868 2806.98916 981.007123 3593.38179 3599.19782 3508.4819 2625.26838 1738.03282 1079.83367
Pop13_97 911.516451 2859.61053 3633.50135 2323.07503 2795.04919 986.323569 3599.55504 3595.38548 3493.39643 2616.40455 1727.02622 1083.21808
Pop13_98 913.043969 2857.59176 3620.89893 2322.79319 2803.74489 981.864747 3608.47609 3616.71211 3512.91845 2622.20985 1690.72129 1081.87206
Pop13_99 919.962659 2856.37264 3620.18359 2320.98595 2808.80989 982.990191 3607.11158 3610.45703 3532.65517 2639.57984 1732.08338 1095.40103
Pop13_100 917.340528 2875.43088 3645.83263 2326.55837 2798.49091 982.331361 3605.64838 3613.44856 3505.15796 2625.18183 1710.18689 1095.65549
Pop5_91 923.534637 2907.01399 3691.71913 2358.15717 2889.40027 1013.00327 3641.44562 3639.57236 3541.01125 2651.5088 1575.71752 1058.37119
Pop5_92 924.439019 2930.1162 3709.77538 2373.25751 2894.35846 1018.64987 3644.66546 3646.21042 3552.47393 2657.44907 1540.15776 1047.04634
Pop5_93 929.840402 2927.13868 3702.12348 2378.56213 2900.0656 1022.60898 3625.96348 3636.24138 3535.11086 2647.69218 1555.25702 1055.36902
Pop5_94 924.570749 2911.72406 3678.93382 2367.67269 2886.8592 1020.27105 3649.25325 3637.12369 3542.63458 2644.93001 1584.40963 1049.85266
Pop5_95 929.732649 2917.66921 3707.62882 2375.17364 2899.30467 1013.12931 3619.20379 3611.70591 3545.12878 2655.65221 1579.1403 1054.58229
Pop5_96 926.679639 2923.71141 3709.73677 2377.87193 2899.10506 1029.45426 3636.03422 3647.31486 3550.5088 2657.192 1541.58514 1046.24087
Pop5_97 925.406522 2915.61824 3700.2891 2372.67267 2888.23032 1017.1865 3643.34088 3638.98711 3535.2403 2642.59453 1564.57029 1061.79925
Pop5_98 935.709283 2925.80057 3703.30326 2376.33973 2894.27793 1015.88365 3644.13082 3644.14562 3547.51067 2652.15814 1558.97736 1047.37202
Pop5_99 927.04089 2910.4084 3706.13862 2359.84355 2881.69917 1014.24274 3648.92847 3650.87907 3566.47122 2666.71894 1555.61765 1048.3747
Pop5_100 924.788532 2923.79169 3713.22391 2371.03512 2896.2972 1014.12312 3655.60308 3655.50672 3553.06891 2652.77268 1551.71034 1045.21031
Pop5_101 926.361255 2927.13825 3706.48559 2371.23465 2889.93739 1017.35823 3633.78592 3628.23175 3552.07867 2653.73799 1560.80232 1043.12233
Pop5_102 935.985319 2913.3911 3695.37266 2373.93188 2894.48943 1022.95824 3640.24388 3631.86577 3554.02885 2659.60822 1561.80345 1048.78355
Pop5_103 932.33668 2926.70034 3710.72987 2383.20925 2894.27208 1024.31732 3637.34567 3638.14691 3555.05037 2660.29492 1537.18772 1048.43425
Pop5_104 935.922352 2929.38234 3704.40215 2373.98876 2885.77516 1033.00419 3638.57644 3637.39134 3566.61664 2663.86707 1540.93004 1043.73233
Pop5_105 926.854875 2908.52253 3683.96558 2369.68744 2878.22416 1016.09386 3640.36598 3636.74016 3543.45571 2660.14219 1572.33959 1059.63497
Pop5_106 928.008681 2923.07107 3705.00979 2378.95079 2881.72127 1021.79731 3626.39384 3637.77834 3536.0459 2636.70056 1567.64477 1068.82005
Pop5_107 931.755621 2921.26184 3705.02484 2384.13112 2869.75139 1023.98949 3646.1675 3641.59407 3546.78183 2647.48953 1570.18599 1053.00041
Pop5_108 922.794085 2920.30734 3707.4106 2377.74887 2890.5137 1023.07421 3640.79251 3637.24536 3536.09268 2648.43865 1551.11106 1053.78006
Pop5_109 922.867082 2924.78993 3705.47622 2377.75155 2875.40658 1013.85811 3634.34482 3631.48579 3558.63994 2659.67609 1559.65485 1042.78137
Pop5_110 923.101453 2911.81406 3698.95058 2374.80446 2882.42906 1020.49861 3658.04635 3647.84605 3566.32794 2670.13652 1554.30111 1056.08439
Pop5_111 930.158469 2915.23867 3696.48795 2376.79686 2890.55371 1025.43381 3647.48879 3649.81437 3541.10779 2657.55129 1562.17252 1057.57967
Pop5_112 929.375358 2922.46681 3697.4402 2371.67821 2881.01613 1013.23146 3642.33047 3638.64011 3549.62678 2654.82068 1553.82273 1050.40505
Pop5_113 931.398176 2926.90635 3703.5289 2376.48885 2896.25153 1025.80338 3657.33168 3659.93757 3545.40882 2648.89062 1542.55695 1058.49885
Pop5_114 927.450869 2911.55028 3697.86087 2368.95698 2892.59516 1025.01358 3637.58473 3640.29114 3539.18749 2643.65723 1560.0708 1051.94122
Pop5_115 926.859069 2910.58326 3694.072 2375.01618 2882.59346 1023.68787 3634.10178 3636.65434 3532.84256 2643.42645 1562.51939 1056.39917
