#Cfactor 0.0292987876
Recipient Pop1 Pop2 Pop3 Pop4 Pop5 Pop6 Pop7 Pop8 Pop9 Pop11 Pop12 Pop13
Pop12_33 856.973953 2594.64328 3294.30962 2066.02004 854.421532 3529.27134 837.454063 3798.30789 3798.67684 4416.33146 3421.58133 499.739697
Pop12_34 859.309188 2597.01743 3306.44725 2078.57432 858.321891 3537.69189 839.822492 3794.07468 3791.06698 4420.449 3422.9835 502.933665
Pop12_35 862.772426 2597.24798 3304.86921 2070.89151 855.96447 3527.25202 839.996715 3783.63992 3785.44023 4416.56149 3420.28754 499.287795
Pop12_36 862.552284 2601.06746 3305.81023 2075.02135 858.982976 3536.95715 840.759329 3777.40447 3777.71891 4430.70178 3427.12067 500.822874
Pop12_37 860.140997 2604.27158 3308.18118 2076.88534 859.432377 3542.1087 841.92276 3787.71593 3788.50227 4409.69392 3432.25169 500.252065
Pop12_38 861.256182 2602.16227 3304.85075 2070.70104 858.880544 3530.07791 843.233865 3798.78722 3796.5864 4417.88198 3424.1308 501.543109
Pop12_39 857.266324 2600.77725 3297.27482 2072.69709 855.155099 3531.0169 839.38193 3785.3582 3787.89313 4432.3521 3426.93987 497.464645
Pop12_40 853.668223 2588.48316 3289.58813 2069.97183 855.548931 3524.85056 838.760063 3790.76378 3793.64126 4435.88943 3435.47236 499.549312
Pop12_41 860.08211 2598.10994 3301.84018 2076.39507 859.401032 3541.53665 845.853432 3789.65493 3791.03083 4416.43835 3428.04065 503.189283
Pop12_42 854.889891 2596.82863 3296.22804 2071.36326 860.099894 3538.82937 840.995926 3792.88381 3797.07152 4422.8619 3423.28417 501.212625
Pop12_43 858.201264 2596.21717 3296.11132 2066.51595 855.464645 3534.38189 841.791249 3793.12918 3792.36418 4417.41855 3423.91444 501.400053
Pop12_44 858.004341 2608.03167 3311.66195 2074.0366 858.333661 3527.32109 840.836317 3785.25368 3795.50935 4418.68918 3410.79916 500.47843
Pop12_45 862.016887 2600.19074 3301.45437 2070.95886 857.804673 3535.11992 843.232149 3797.61814 3798.25223 4409.12004 3417.21367 500.869886
Pop12_46 858.245179 2594.36867 3291.71953 2076.34805 858.848767 3543.64872 839.613906 3791.8633 3794.82436 4428.66975 3426.41292 501.131321
Pop12_47 853.795795 2598.73532 3305.08667 2075.29856 857.175679 3524.97994 838.100599 3792.06041 3790.52558 4420.80814 3422.7812 499.968033
Pop12_48 858.568262 2595.63882 3294.43601 2078.16069 855.08038 3528.58867 838.667688 3780.35573 3783.57266 4430.85686 3424.14484 501.72729
Pop12_49 859.618945 2593.42757 3292.78356 2067.73938 856.036954 3534.21538 839.347072 3794.20162 3785.64157 4425.33673 3431.35532 500.61094
Pop12_50 854.865805 2595.18049 3303.35278 2076.3183 858.55804 3528.44747 841.990375 3790.33787 3785.75397 4420.8765 3430.55075 500.562577
Pop12_51 860.630613 2593.6391 3290.61399 2072.08822 854.31548 3527.32361 841.537199 3788.77229 3788.73648 4442.99201 3440.71603 499.447132
Pop12_52 861.026521 2598.88701 3296.00437 2077.26602 858.231819 3531.809 842.055077 3798.11007 3795.37785 4430.7043 3411.40397 500.333159
Pop12_53 856.62066 2591.78424 3298.9443 2072.8731 857.628891 3530.30371 840.116479 3803.30771 3800.62527 4413.38533 3412.95859 499.577599
Pop12_54 859.171518 2598.45442 3300.28978 2065.74485 858.111892 3533.85043 841.982 3788.05043 3785.22349 4420.57776 3428.40289 498.807628
Pop12_55 860.9856 2590.33502 3299.22113 2069.93207 856.64762 3523.64417 839.714937 3800.36019 3804.88263 4431.82476 3420.82378 498.706076
Pop12_56 859.76043 2606.97398 3309.73743 2078.51272 857.600513 3537.14581 841.596224 3782.0006 3785.54223 4406.67481 3408.09285 500.924639
Pop12_57 861.887774 2590.32293 3297.34613 2079.22254 858.357875 3537.9429 839.520378 3802.46929 3798.9706 4425.06733 3415.79112 499.179726
Pop12_58 864.559744 2596.64789 3289.96131 2072.80148 861.449887 3539.34874 843.001148 3803.02839 3801.63341 4402.82642 3422.49075 500.997697
Pop12_59 855.436252 2596.4266 3290.92784 2066.55536 854.80548 3529.88072 840.971248 3790.09531 3792.30418 4422.52094 3442.72138 500.228171
Pop12_60 859.568621 2597.25715 3294.02322 2065.47126 855.970972 3535.83342 842.756945 3795.45691 3797.50871 4423.00878 3418.85526 499.777578
Pop12_61 860.22925 2601.65207 3297.82853 2080.38281 856.37387 3532.67331 841.424292 3792.19302 3794.81218 4418.17197 3413.76914 498.659089
Pop12_62 856.278954 2606.58342 3303.75427 2073.4774 858.927913 3533.66233 842.102473 3786.63354 3784.26854 4433.83806 3418.3454 500.421481
Pop12_63 858.581486 2590.67517 3289.88978 2075.12974 857.368161 3541.45309 843.108492 3797.62176 3800.72928 4417.93572 3425.27547 500.182368
Pop12_64 855.973824 2588.23423 3286.3864 2071.4236 857.991351 3534.56904 840.68476 3788.71851 3791.33493 4435.34189 3431.50839 500.231678
Pop12_65 860.596031 2590.02371 3293.58146 2075.58657 855.638058 3526.07098 842.140488 3789.07957 3789.64567 4435.29737 3431.6423 501.227777
Pop12_66 858.957749 2598.55133 3299.31614 2073.46026 857.716998 3533.07002 840.761989 3793.71537 3791.44846 4416.10987 3428.1307 499.129001
Pop12_67 863.255996 2605.61554 3301.77704 2075.29284 857.019137 3532.89638 840.999369 3773.10657 3773.41079 4421.80232 3425.30188 498.622101
Pop12_68 856.572384 2591.36269 3289.33634 2069.8458 855.963459 3529.9432 840.725647 3802.67242 3801.23945 4412.41173 3416.12219 498.921955
Pop12_69 855.74031 2592.42366 3293.37914 2077.6129 859.27546 3536.45869 842.144735 3785.38385 3787.62797 4437.64246 3439.90563 501.533342
Pop12_70 857.414196 2598.01913 3295.98893 2074.64925 857.542103 3543.21377 843.858075 3793.04664 3797.74375 4416.1718 3419.21851 500.362325
Pop12_71 859.043356 2599.73251 3300.29067 2069.77811 855.70202 3525.90805 839.752882 3804.14721 3799.82249 4418.78447 3417.98419 497.858354
Pop12_72 855.217289 2597.91393 3304.4243 2071.01499 854.863927 3534.2118 842.876511 3779.21747 3792.44348 4430.72391 3425.15726 498.868523
Pop12_73 855.64145 2588.61393 3290.02672 2070.0613 854.652237 3527.86244 841.632987 3788.3647 3786.37902 4421.89631 3432.44454 501.233496
Pop12_74 856.611919 2584.6004 3293.36661 2066.85018 855.045026 3524.23034 837.101129 3797.75826 3799.72595 4431.57985 3434.05976 499.128273
Pop12_75 858.441334 2600.90683 3295.55459 2073.36345 859.255681 3544.54504 841.361823 3787.31956 3780.30709 4422.62001 3422.49243 501.898882
Pop13_1 932.830795 2933.89631 3724.89704 2385.09338 992.206236 4001.62031 972.81719 3644.21387 3642.86901 3565.82076 2673.75948 636.143056
Pop13_2 929.060079 2928.66317 3704.73159 2381.3096 989.583317 4007.66193 969.298369 3664.523 3665.92265 3546.55073 2657.94878 624.080553
Pop13_3 932.301074 2929.64191 3719.40166 2388.42758 999.176692 4016.92941 977.559015 3649.47341 3643.66743 3539.92599 2649.60378 637.216682
Pop13_4 930.708328 2931.89559 3715.33758 2398.81753 999.8128 4000.75521 975.273133 3637.62102 3639.12074 3546.08632 2656.76158 638.063675
Pop13_5 937.996864 2950.18697 3744.80943 2398.67138 1003.93943 4023.69514 973.619602 3634.55159 3634.0698 3550.93118 2650.20431 629.471
Pop13_6 928.50718 2917.23623 3717.58946 2372.31165 993.26967 3996.81063 969.452853 3656.20313 3656.13616 3564.03331 2664.18621 619.684513
Pop13_7 932.168967 2914.86595 3703.86908 2374.09617 990.588822 3987.90611 973.881334 3664.48984 3662.88266 3558.30182 2669.53924 628.39847
Pop13_8 926.66077 2925.93892 3707.27544 2377.49788 992.502149 4002.76537 974.294563 3664.35297 3665.42473 3554.24353 2657.72747 627.419034
Pop13_9 929.395587 2946.56636 3723.58685 2387.72268 995.17127 4003.40757 975.301563 3651.4249 3654.14987 3554.26584 2665.07032 632.41297
Pop13_10 936.533916 2943.63286 3738.13331 2376.36084 992.676889 4012.96962 980.453599 3641.58627 3648.34175 3545.00941 2656.47392 628.327142
Pop13_11 928.338373 2922.69297 3710.39069 2398.20187 997.104889 4010.39349 974.595058 3645.13494 3650.82604 3551.93932 2658.58332 632.595053
Pop13_12 926.648629 2925.74218 3726.09369 2382.10361 1005.32008 4008.73691 982.130762 3647.90392 3640.0072 3543.92642 2655.55304 639.123939
Pop13_13 932.346725 2950.79425 3724.87738 2387.98374 992.746631 4015.34361 975.554181 3636.44543 3633.32074 3534.7807 2652.84973 633.801951
Pop13_14 930.288573 2929.46398 3723.21533 2380.15547 996.070679 4005.21443 975.576838 3638.50997 3638.74892 3552.88795 2659.66148 622.948064
Pop13_15 934.250991 2922.07312 3719.48255 2378.74568 999.35229 4011.36885 975.087654 3640.18633 3639.97405 3544.70417 2661.27429 627.289061
